customer_id,age,age_group,job,marital,education,default,housing,loan,has_unknown_value
21999,34,26-35,entrepreneur,married,basic.9y,unknown,yes,no,True
22000,53,46-55,admin.,married,high.school,no,no,no,False
22001,32,26-35,admin.,married,university.degree,no,no,yes,False
22002,29,26-35,admin.,single,university.degree,no,yes,yes,False
22003,34,26-35,admin.,married,university.degree,no,no,no,False
22004,57,55+,blue-collar,married,basic.4y,no,no,no,False
22005,31,26-35,technician,married,university.degree,unknown,no,no,True
22006,43,36-45,admin.,divorced,university.degree,no,no,yes,False
22007,32,26-35,admin.,single,university.degree,no,no,no,False
22008,48,46-55,blue-collar,married,basic.9y,unknown,no,no,True
22009,37,36-45,admin.,married,university.degree,no,yes,no,False
22010,47,46-55,housemaid,divorced,basic.9y,no,yes,no,False
22011,56,55+,retired,married,basic.4y,unknown,no,no,True
22012,45,36-45,blue-collar,married,basic.4y,unknown,yes,no,True
22013,46,46-55,self-employed,married,university.degree,no,no,no,False
22014,47,46-55,technician,married,professional.course,no,yes,no,False
22015,32,26-35,self-employed,married,high.school,no,yes,no,False
22016,33,26-35,technician,married,high.school,no,yes,no,False
22017,48,46-55,services,married,high.school,no,yes,no,False
22018,43,36-45,admin.,married,university.degree,no,no,yes,False
22019,43,36-45,admin.,married,university.degree,no,no,no,False
22020,35,26-35,management,married,university.degree,unknown,yes,yes,True
22021,39,36-45,housemaid,married,basic.4y,no,no,no,False
22022,56,55+,retired,married,basic.4y,unknown,no,no,True
22023,32,26-35,admin.,married,university.degree,no,yes,no,False
22024,50,46-55,admin.,married,university.degree,no,no,yes,False
22025,34,26-35,technician,married,high.school,no,yes,no,False
22026,55,46-55,blue-collar,married,professional.course,no,yes,no,False
22027,31,26-35,technician,married,university.degree,unknown,no,no,True
22028,45,36-45,unemployed,married,basic.9y,no,yes,no,False
22029,54,46-55,admin.,married,university.degree,no,no,no,False
22030,45,36-45,technician,divorced,professional.course,unknown,unknown,unknown,True
22031,46,46-55,self-employed,married,university.degree,no,yes,no,False
22032,41,36-45,technician,married,professional.course,no,yes,no,False
22033,36,36-45,admin.,married,university.degree,no,yes,no,False
22034,50,46-55,admin.,married,university.degree,no,no,no,False
22035,32,26-35,technician,married,professional.course,no,no,no,False
22036,56,55+,retired,married,basic.4y,unknown,no,no,True
22037,29,26-35,technician,single,university.degree,no,no,no,False
22038,36,36-45,technician,married,high.school,no,yes,no,False
22039,59,55+,retired,married,high.school,no,yes,no,False
22040,31,26-35,unemployed,married,university.degree,no,no,no,False
22041,35,26-35,technician,single,professional.course,no,yes,yes,False
22042,55,46-55,services,married,basic.9y,no,no,no,False
22043,31,26-35,technician,single,high.school,no,yes,yes,False
22044,51,46-55,admin.,married,university.degree,no,yes,no,False
22045,48,46-55,services,married,high.school,no,no,no,False
22046,31,26-35,technician,single,university.degree,no,no,no,False
22047,42,36-45,admin.,married,university.degree,no,no,no,False
22048,30,26-35,housemaid,married,university.degree,no,yes,no,False
22049,30,26-35,admin.,married,university.degree,no,yes,yes,False
22050,34,26-35,admin.,single,university.degree,no,yes,no,False
22051,33,26-35,admin.,married,university.degree,no,yes,no,False
22052,46,46-55,services,married,basic.9y,unknown,yes,yes,True
22053,53,46-55,admin.,divorced,university.degree,no,yes,no,False
22054,48,46-55,services,married,high.school,no,yes,no,False
22055,30,26-35,admin.,married,university.degree,no,no,no,False
22056,52,46-55,admin.,single,university.degree,unknown,unknown,unknown,True
22057,55,46-55,services,married,unknown,unknown,yes,no,True
22058,42,36-45,admin.,married,university.degree,no,yes,no,False
22059,53,46-55,admin.,married,high.school,no,no,yes,False
22060,56,55+,self-employed,married,basic.9y,no,yes,no,False
22061,36,36-45,admin.,married,university.degree,no,yes,no,False
22062,36,36-45,technician,single,university.degree,no,no,no,False
22063,52,46-55,technician,married,high.school,no,no,yes,False
22064,49,46-55,admin.,married,university.degree,no,no,no,False
22065,49,46-55,technician,married,professional.course,no,no,no,False
22066,36,36-45,admin.,single,university.degree,no,no,no,False
22067,45,36-45,housemaid,married,basic.4y,no,no,no,False
22068,29,26-35,admin.,single,university.degree,no,yes,no,False
22069,31,26-35,unemployed,married,university.degree,no,no,no,False
22070,34,26-35,technician,married,high.school,no,yes,no,False
22071,44,36-45,technician,divorced,professional.course,unknown,no,no,True
22072,47,46-55,admin.,divorced,university.degree,no,no,no,False
22073,58,55+,retired,married,basic.4y,no,yes,no,False
22074,34,26-35,admin.,married,university.degree,no,no,no,False
22075,37,36-45,self-employed,married,professional.course,no,yes,no,False
22076,43,36-45,admin.,married,university.degree,no,yes,no,False
22077,30,26-35,housemaid,married,university.degree,no,yes,no,False
22078,46,46-55,services,married,basic.9y,unknown,yes,no,True
22079,30,26-35,technician,married,university.degree,no,yes,yes,False
22080,45,36-45,blue-collar,married,high.school,no,no,no,False
22081,30,26-35,technician,single,professional.course,unknown,yes,no,True
22082,56,55+,retired,married,basic.4y,unknown,no,yes,True
22083,29,26-35,technician,single,professional.course,no,yes,yes,False
22084,30,26-35,technician,single,professional.course,no,yes,no,False
22085,29,26-35,admin.,single,university.degree,no,yes,yes,False
22086,31,26-35,admin.,single,university.degree,no,yes,no,False
22087,49,46-55,blue-collar,divorced,basic.4y,no,no,no,False
22088,58,55+,retired,married,professional.course,no,no,no,False
22089,54,46-55,blue-collar,married,unknown,no,yes,no,True
22090,55,46-55,admin.,married,university.degree,unknown,no,no,True
22091,30,26-35,admin.,married,university.degree,no,yes,yes,False
22092,31,26-35,technician,married,university.degree,unknown,yes,no,True
22093,31,26-35,technician,single,university.degree,no,yes,no,False
22094,29,26-35,admin.,married,university.degree,no,no,yes,False
22095,30,26-35,housemaid,married,university.degree,no,yes,no,False
22096,41,36-45,technician,married,university.degree,no,yes,yes,False
22097,31,26-35,technician,single,high.school,no,yes,no,False
22098,46,46-55,self-employed,married,university.degree,no,no,yes,False
22099,34,26-35,technician,married,professional.course,no,yes,no,False
22100,44,36-45,unknown,married,professional.course,unknown,no,yes,True
22101,41,36-45,self-employed,divorced,university.degree,no,no,no,False
22102,48,46-55,services,married,high.school,no,no,no,False
22103,43,36-45,admin.,married,university.degree,no,yes,yes,False
22104,48,46-55,services,married,high.school,no,no,no,False
22105,43,36-45,admin.,married,university.degree,no,yes,yes,False
22106,48,46-55,services,married,high.school,no,yes,no,False
22107,55,46-55,technician,married,professional.course,no,no,yes,False
22108,49,46-55,blue-collar,married,high.school,unknown,no,no,True
22109,49,46-55,blue-collar,married,high.school,unknown,no,yes,True
22110,36,36-45,technician,single,high.school,no,no,no,False
22111,49,46-55,blue-collar,married,high.school,unknown,yes,no,True
22112,32,26-35,self-employed,married,high.school,no,yes,no,False
22113,35,26-35,services,divorced,professional.course,no,no,yes,False
22114,33,26-35,technician,married,high.school,no,yes,no,False
22115,51,46-55,technician,married,professional.course,no,yes,yes,False
22116,44,36-45,blue-collar,married,basic.4y,unknown,yes,no,True
22117,36,36-45,technician,single,high.school,unknown,yes,yes,True
22118,44,36-45,blue-collar,married,basic.4y,unknown,yes,no,True
22119,44,36-45,blue-collar,married,basic.4y,unknown,yes,no,True
22120,44,36-45,blue-collar,married,basic.4y,unknown,no,yes,True
22121,42,36-45,technician,divorced,high.school,unknown,yes,no,True
22122,41,36-45,self-employed,married,basic.6y,no,no,no,False
22123,35,26-35,technician,single,professional.course,no,yes,no,False
22124,41,36-45,self-employed,married,basic.6y,no,no,no,False
22125,35,26-35,technician,single,professional.course,no,no,no,False
22126,53,46-55,admin.,married,university.degree,no,no,no,False
22127,55,46-55,services,married,basic.9y,no,no,no,False
22128,52,46-55,admin.,married,unknown,no,no,no,True
22129,53,46-55,admin.,married,university.degree,no,yes,no,False
22130,44,36-45,housemaid,married,basic.4y,no,yes,no,False
22131,43,36-45,admin.,married,university.degree,no,no,yes,False
22132,44,36-45,housemaid,married,basic.4y,no,yes,no,False
22133,34,26-35,technician,married,professional.course,no,yes,no,False
22134,33,26-35,technician,married,professional.course,no,no,no,False
22135,52,46-55,technician,married,professional.course,unknown,no,no,True
22136,50,46-55,self-employed,married,university.degree,no,no,no,False
22137,35,26-35,technician,married,university.degree,unknown,no,no,True
22138,34,26-35,admin.,married,high.school,no,yes,no,False
22139,42,36-45,admin.,married,university.degree,no,yes,no,False
22140,47,46-55,admin.,single,university.degree,no,no,no,False
22141,31,26-35,admin.,single,university.degree,no,no,yes,False
22142,29,26-35,admin.,single,university.degree,no,no,no,False
22143,29,26-35,admin.,divorced,university.degree,no,yes,yes,False
22144,38,36-45,admin.,single,university.degree,no,yes,no,False
22145,30,26-35,admin.,single,university.degree,no,no,no,False
22146,30,26-35,admin.,single,university.degree,no,yes,no,False
22147,30,26-35,admin.,single,university.degree,no,no,no,False
22148,47,46-55,services,married,basic.9y,no,yes,no,False
22149,32,26-35,technician,single,professional.course,no,yes,yes,False
22150,31,26-35,admin.,single,university.degree,no,no,no,False
22151,34,26-35,admin.,married,high.school,no,yes,no,False
22152,48,46-55,admin.,married,high.school,no,yes,no,False
22153,56,55+,retired,married,professional.course,no,yes,no,False
22154,46,46-55,admin.,single,university.degree,no,yes,no,False
22155,29,26-35,admin.,single,university.degree,no,no,no,False
22156,34,26-35,technician,married,professional.course,unknown,yes,no,True
22157,37,36-45,technician,single,professional.course,no,no,no,False
22158,37,36-45,technician,single,professional.course,no,yes,no,False
22159,35,26-35,technician,single,professional.course,no,yes,no,False
22160,39,36-45,technician,married,professional.course,no,no,no,False
22161,48,46-55,services,married,high.school,unknown,no,no,True
22162,48,46-55,services,married,high.school,unknown,yes,yes,True
22163,31,26-35,admin.,single,university.degree,no,yes,no,False
22164,51,46-55,management,married,university.degree,no,no,no,False
22165,42,36-45,technician,married,university.degree,no,no,no,False
22166,42,36-45,technician,married,university.degree,no,yes,no,False
22167,42,36-45,technician,married,university.degree,no,no,yes,False
22168,42,36-45,technician,married,university.degree,no,yes,yes,False
22169,48,46-55,services,married,high.school,unknown,no,no,True
22170,29,26-35,admin.,single,university.degree,no,yes,no,False
22171,54,46-55,blue-collar,married,basic.4y,unknown,no,no,True
22172,50,46-55,blue-collar,married,basic.4y,no,yes,no,False
22173,43,36-45,admin.,single,university.degree,no,no,no,False
22174,39,36-45,housemaid,married,basic.4y,unknown,yes,no,True
22175,53,46-55,services,married,high.school,no,no,no,False
22176,34,26-35,housemaid,single,university.degree,no,yes,no,False
22177,56,55+,self-employed,married,basic.9y,no,unknown,unknown,True
22178,30,26-35,admin.,married,university.degree,no,yes,no,False
22179,30,26-35,admin.,married,university.degree,no,yes,no,False
22180,31,26-35,admin.,divorced,university.degree,no,no,yes,False
22181,34,26-35,admin.,married,university.degree,no,yes,no,False
22182,56,55+,retired,married,basic.4y,unknown,yes,no,True
22183,29,26-35,admin.,single,university.degree,no,no,no,False
22184,32,26-35,admin.,single,university.degree,no,yes,no,False
22185,42,36-45,entrepreneur,married,university.degree,unknown,yes,yes,True
22186,52,46-55,blue-collar,married,basic.4y,no,no,no,False
22187,30,26-35,technician,single,professional.course,no,no,no,False
22188,30,26-35,technician,single,professional.course,no,yes,no,False
22189,32,26-35,technician,single,university.degree,no,yes,no,False
22190,30,26-35,technician,single,professional.course,no,yes,no,False
22191,30,26-35,technician,single,professional.course,no,yes,no,False
22192,30,26-35,technician,married,high.school,no,no,no,False
22193,48,46-55,blue-collar,married,basic.9y,unknown,no,no,True
22194,47,46-55,services,married,basic.9y,no,unknown,unknown,True
22195,30,26-35,technician,single,professional.course,no,no,no,False
22196,49,46-55,services,married,basic.4y,no,yes,no,False
22197,51,46-55,admin.,married,university.degree,no,yes,no,False
22198,32,26-35,admin.,married,university.degree,no,no,no,False
22199,51,46-55,admin.,married,university.degree,no,yes,no,False
22200,54,46-55,housemaid,married,professional.course,no,yes,yes,False
22201,33,26-35,housemaid,divorced,professional.course,no,yes,no,False
22202,30,26-35,admin.,single,university.degree,no,yes,no,False
